Product_A,Product_B,Count,Support,Confidence_A→B,Confidence_B→A,Lift
FELTCRAFT 6 FLOWER FRIENDS,LUNCH BAG WOODLAND,41,0.00576004495644844,0.09579439252336448,0.06645056726094004,1.1051288265499326
PAPER CHAIN KIT 50'S CHRISTMAS,PLEASE ONE PERSON METAL SIGN,48,0.006743467266085979,0.07855973813420622,0.09486166007905138,1.1051150514610273
JUMBO BAG PINK VINTAGE PAISLEY,STRAWBERRY CERAMIC TRINKET BOX,53,0.007445911772969935,0.10536779324055666,0.0780559646539028,1.1045772493170578
JUMBO STORAGE BAG SUKI,SCOTTIE DOG HOT WATER BOTTLE,56,0.007867378477100308,0.08370702541106129,0.1037037037037037,1.103382605325804
LUNCH BAG CARS BLUE,WHITE HANGING HEART T-LIGHT HOLDER,187,0.02627142455745996,0.2675250357653791,0.10828025477707007,1.1026306917069881
HAND OVER THE CHOCOLATE   SIGN,REX CASH+CARRY JUMBO SHOPPER,57,0.0080078673784771,0.114,0.0773405698778833,1.1010203527815468
HOT WATER BOTTLE TEA AND SYMPATHY,JUMBO BAG STRAWBERRY,44,0.0061815116605788145,0.08494208494208494,0.08,1.0993050193050193
JUMBO  BAG BAROQUE BLACK WHITE,WOODEN PICTURE FRAME WHITE FINISH,49,0.00688395616746277,0.09404990403071017,0.08045977011494253,1.09925651377766
72 SWEETHEART FAIRY CAKE CASES,LUNCH BAG RED RETROSPOT,44,0.0061815116605788145,0.09361702127659574,0.07248764415156507,1.0978022363209368
ASSORTED COLOUR BIRD ORNAMENT,PAPER CHAIN KIT 50'S CHRISTMAS,89,0.01250351222253442,0.09408033826638477,0.14566284779050737,1.0960128441573271
PARTY BUNTING,WHITE HANGING HEART T-LIGHT HOLDER,189,0.026552402360213542,0.2654494382022472,0.10943833236826868,1.0940759126367086
BAKING SET 9 PIECE RETROSPOT,LUNCH BAG RED RETROSPOT,52,0.007305422871593144,0.0931899641577061,0.085667215815486,1.092794340814748
PACK OF 72 RETROSPOT CAKE CASES,SWEETHEART CERAMIC TRINKET BOX,37,0.0051980893509412755,0.072265625,0.07838983050847458,1.0898023702330506
60 TEATIME FAIRY CAKE CASES,ZINC METAL HEART DECORATION,53,0.007445911772969935,0.07412587412587412,0.10905349794238683,1.0856542634320412
GIN + TONIC DIET METAL SIGN,PACK OF 72 RETROSPOT CAKE CASES,38,0.005338578252318067,0.07802874743326489,0.07421875,1.0847824691991783
72 SWEETHEART FAIRY CAKE CASES,VINTAGE SNAP CARDS,35,0.004917111548187693,0.07446808510638298,0.07157464212678936,1.0839751120393335
72 SWEETHEART FAIRY CAKE CASES,NATURAL SLATE HEART CHALKBOARD,40,0.005619556055071649,0.0851063829787234,0.07155635062611806,1.0836980930993796
JUMBO BAG PINK VINTAGE PAISLEY,RECIPE BOX PANTRY YELLOW DESIGN,38,0.005338578252318067,0.07554671968190854,0.07645875251509054,1.0819749510982395
FELTCRAFT 6 FLOWER FRIENDS,LUNCH BAG SPACEBOY DESIGN,47,0.006602978364709188,0.10981308411214953,0.06500691562932227,1.08111968562971
NATURAL SLATE HEART CHALKBOARD,PAPER CHAIN KIT VINTAGE CHRISTMAS,41,0.00576004495644844,0.07334525939177101,0.08488612836438923,1.080893491409164
HAND OVER THE CHOCOLATE   SIGN,SCOTTIE DOG HOT WATER BOTTLE,41,0.00576004495644844,0.082,0.07592592592592592,1.0808814814814813
LUNCH BAG WOODLAND,REX CASH+CARRY JUMBO SHOPPER,69,0.009693734194998594,0.11183144246353323,0.09362279511533243,1.0800762652041105
HOME BUILDING BLOCK WORD,HOT WATER BOTTLE TEA AND SYMPATHY,54,0.007586400674346727,0.07848837209302326,0.10424710424710425,1.0785332674867558
HAND OVER THE CHOCOLATE   SIGN,VINTAGE SNAP CARDS,37,0.0051980893509412755,0.074,0.07566462167689161,1.077161554192229
PACK OF 60 PINK PAISLEY CAKE CASES,RED HANGING HEART T-LIGHT HOLDER,55,0.007726889575723518,0.09001636661211129,0.09243697478991597,1.0768680631008543
60 TEATIME FAIRY CAKE CASES,JUMBO BAG RED RETROSPOT,106,0.01489182354593987,0.14825174825174825,0.10816326530612246,1.0767917796489224
HEART OF WICKER SMALL,STRAWBERRY CERAMIC TRINKET BOX,73,0.01025568980050576,0.10267229254571027,0.10751104565537556,1.0763201448311719
LUNCH BAG  BLACK SKULL.,WHITE HANGING HEART T-LIGHT HOLDER,214,0.030064624894633324,0.26097560975609757,0.1239143022582513,1.075636589602723
HAND OVER THE CHOCOLATE   SIGN,JUMBO BAG PINK VINTAGE PAISLEY,38,0.005338578252318067,0.076,0.07554671968190854,1.07548310139165
60 TEATIME FAIRY CAKE CASES,PAPER CHAIN KIT 50'S CHRISTMAS,66,0.009272267490868222,0.09230769230769231,0.10801963993453355,1.075361953921692
HOME BUILDING BLOCK WORD,PARTY BUNTING,74,0.010396178701882551,0.10755813953488372,0.10393258426966293,1.0752792657434023
GIN + TONIC DIET METAL SIGN,JUMBO BAG PINK VINTAGE PAISLEY,37,0.0051980893509412755,0.07597535934291581,0.073558648111332,1.0751344091508444
FELTCRAFT 6 FLOWER FRIENDS,LUNCH BAG  BLACK SKULL.,53,0.007445911772969935,0.12383177570093458,0.06463414634146342,1.0749202188283564
COOK WITH WINE METAL SIGN,LUNCH BAG SPACEBOY DESIGN,49,0.00688395616746277,0.1091314031180401,0.0677731673582296,1.0744084749574125
HOT WATER BOTTLE TEA AND SYMPATHY,PACK OF 72 RETROSPOT CAKE CASES,40,0.005619556055071649,0.07722007722007722,0.078125,1.0735400579150576
LUNCH BAG WOODLAND,NATURAL SLATE HEART CHALKBOARD,52,0.007305422871593144,0.08427876823338736,0.09302325581395349,1.0731596999736157
6 RIBBONS RUSTIC CHARM,72 SWEETHEART FAIRY CAKE CASES,37,0.0051980893509412755,0.07074569789674952,0.07872340425531915,1.0714210162320492
NATURAL SLATE HEART CHALKBOARD,REX CASH+CARRY JUMBO SHOPPER,62,0.008710311885361057,0.11091234347048301,0.08412483039348712,1.071199539786836
CHOCOLATE HOT WATER BOTTLE,HOME BUILDING BLOCK WORD,60,0.008429334082607475,0.10344827586206896,0.0872093023255814,1.070268644747394
LUNCH BAG SPACEBOY DESIGN,REX CASH+CARRY JUMBO SHOPPER,80,0.011239112110143298,0.11065006915629322,0.10854816824966079,1.0686664752435484
HOT WATER BOTTLE TEA AND SYMPATHY,JUMBO STORAGE BAG SUKI,52,0.007305422871593144,0.10038610038610038,0.07772795216741404,1.0680840994742338
LOVE BUILDING BLOCK WORD,PAPER CHAIN KIT 50'S CHRISTMAS,54,0.007586400674346727,0.09168081494057725,0.088379705400982,1.0680589864926824
JUMBO STORAGE BAG SUKI,NATURAL SLATE HEART CHALKBOARD,56,0.007867378477100308,0.08370702541106129,0.1001788908765653,1.0658794398496139
RECIPE BOX PANTRY YELLOW DESIGN,WOODEN FRAME ANTIQUE WHITE,49,0.00688395616746277,0.09859154929577464,0.07424242424242425,1.0632949210413998
6 RIBBONS RUSTIC CHARM,GIN + TONIC DIET METAL SIGN,38,0.005338578252318067,0.07265774378585087,0.07802874743326489,1.0619667767303622
JUMBO BAG STRAWBERRY,PLASTERS IN TIN SPACEBOY,37,0.0051980893509412755,0.06727272727272728,0.082039911308204,1.0617456158032657
LUNCH BAG RED RETROSPOT,ZINC METAL HEART DECORATION,44,0.0061815116605788145,0.07248764415156507,0.09053497942386832,1.061660598911194
FELTCRAFT 6 FLOWER FRIENDS,PAPER CHAIN KIT 50'S CHRISTMAS,39,0.005479067153694858,0.0911214953271028,0.06382978723404255,1.0615430503082124
FELTCRAFT 6 FLOWER FRIENDS,ZINC METAL HEART DECORATION,31,0.0043551559426805286,0.07242990654205607,0.06378600823045268,1.0608149686550519
HEART OF WICKER LARGE,LUNCH BAG WOODLAND,62,0.008710311885361057,0.09185185185185185,0.10048622366288493,1.059645837085059
JUMBO BAG STRAWBERRY,PACK OF 60 PINK PAISLEY CAKE CASES,50,0.0070244450688395615,0.09090909090909091,0.08183306055646482,1.0590685909834845
GIN + TONIC DIET METAL SIGN,REGENCY CAKESTAND 3 TIER,76,0.010677156504636133,0.15605749486652978,0.07244995233555768,1.0589296934794652
PACK OF 72 RETROSPOT CAKE CASES,ZINC METAL HEART DECORATION,37,0.0051980893509412755,0.072265625,0.07613168724279835,1.0584088863168724
6 RIBBONS RUSTIC CHARM,ALARM CLOCK BAKELIKE RED,29,0.004074178139926945,0.055449330783938815,0.0777479892761394,1.058145674316559
JUMBO SHOPPER VINTAGE RED PAISLEY,PACK OF 72 RETROSPOT CAKE CASES,49,0.00688395616746277,0.07608695652173914,0.095703125,1.0577870244565215
COOK WITH WINE METAL SIGN,SCOTTIE DOG HOT WATER BOTTLE,36,0.005057600449564484,0.0801781737193764,0.06666666666666667,1.056867112100965
72 SWEETHEART FAIRY CAKE CASES,ALARM CLOCK BAKELIKE RED,26,0.003652711435796572,0.05531914893617021,0.06970509383378017,1.055661399806058
LUNCH BAG RED RETROSPOT,PAPER CHAIN KIT 50'S CHRISTMAS,55,0.007726889575723518,0.09060955518945635,0.09001636661211129,1.0555790733855162
REGENCY CAKESTAND 3 TIER,SCOTTIE DOG HOT WATER BOTTLE,84,0.011801067715650464,0.08007626310772165,0.15555555555555556,1.0555237792606715
ZINC METAL HEART DECORATION,ZINC METAL HEART DECORATION,35,0.004917111548187693,0.0720164609053498,0.0720164609053498,1.0547596064285594
HEART OF WICKER SMALL,LUNCH BAG WOODLAND,65,0.00913177858949143,0.09142053445850915,0.1053484602917342,1.0546699583074037
BAKING SET 9 PIECE RETROSPOT,LUNCH BAG WOODLAND,51,0.007164933970216353,0.0913978494623656,0.08265802269043761,1.0544082536031092
JUMBO BAG STRAWBERRY,PARTY BUNTING,58,0.00814835627985389,0.10545454545454545,0.08146067415730338,1.0542492339121552
HOME BUILDING BLOCK WORD,SCOTTIE DOG HOT WATER BOTTLE,55,0.007726889575723518,0.07994186046511628,0.10185185185185185,1.0537521533161067
ALARM CLOCK BAKELIKE RED,VINTAGE SNAP CARDS,27,0.0037932003371733635,0.07238605898123325,0.05521472392638037,1.0536686458658862
JUMBO BAG PINK VINTAGE PAISLEY,PARTY BUNTING,53,0.007445911772969935,0.10536779324055666,0.07443820224719101,1.0533819554582615
JUMBO BAG RED RETROSPOT,NATURAL SLATE HEART CHALKBOARD,81,0.01137960101152009,0.0826530612244898,0.1449016100178891,1.0524588368442187
COOK WITH WINE METAL SIGN,JUMBO BAG RED RETROSPOT,65,0.00913177858949143,0.1447661469933185,0.0663265306122449,1.0514749329575925
LUNCH BAG SPACEBOY DESIGN,PARTY BUNTING,76,0.010677156504636133,0.10511756569847856,0.10674157303370786,1.0508803829238347
PINK CREAM FELT CRAFT TRINKET BOX,ZINC METAL HEART DECORATION,33,0.004636133745434111,0.07173913043478261,0.06790123456790123,1.050697799248524
HOT WATER BOTTLE TEA AND SYMPATHY,LOVE BUILDING BLOCK WORD,45,0.006322000561955606,0.08687258687258688,0.07640067911714771,1.0498456253974082
JUMBO BAG RED RETROSPOT,SCOTTIE DOG HOT WATER BOTTLE,78,0.010958134307389716,0.07959183673469387,0.14444444444444443,1.0491383219954646
SWEETHEART CERAMIC TRINKET BOX,VINTAGE SNAP CARDS,34,0.004776622646810902,0.07203389830508475,0.06952965235173825,1.0485425115247307
LUNCH BAG  BLACK SKULL.,SWEETHEART CERAMIC TRINKET BOX,57,0.0080078673784771,0.06951219512195123,0.12076271186440678,1.0482792476229845
JUMBO BAG PINK VINTAGE PAISLEY,SCOTTIE DOG HOT WATER BOTTLE,40,0.005619556055071649,0.07952286282306163,0.07407407407407407,1.048229143656579
REX CASH+CARRY JUMBO SHOPPER,VICTORIAN GLASS HANGING T-LIGHT,54,0.007586400674346727,0.07327001356852103,0.10843373493975904,1.0472609569894233
JUMBO  BAG BAROQUE BLACK WHITE,STRAWBERRY CERAMIC TRINKET BOX,52,0.007305422871593144,0.09980806142034548,0.07658321060382917,1.0462942285567292
SCOTTIE DOG HOT WATER BOTTLE,WHITE HANGING HEART T-LIGHT HOLDER,137,0.0192469794886204,0.2537037037037037,0.07932831499710481,1.0456647150914666
JUMBO BAG STRAWBERRY,NATURAL SLATE HEART CHALKBOARD,45,0.006322000561955606,0.08181818181818182,0.08050089445438283,1.041827939502358
PINK CREAM FELT CRAFT TRINKET BOX,WOODEN PICTURE FRAME WHITE FINISH,41,0.00576004495644844,0.0891304347826087,0.06732348111658457,1.0417576925822802
HAND OVER THE CHOCOLATE   SIGN,PLASTERS IN TIN SPACEBOY,33,0.004636133745434111,0.066,0.07317073170731707,1.0416585365853661
FELTCRAFT 6 FLOWER FRIENDS,LUNCH BAG RED RETROSPOT,38,0.005338578252318067,0.08878504672897196,0.06260296540362438,1.0411399713621456
LUNCH BAG  BLACK SKULL.,PINK CREAM FELT CRAFT TRINKET BOX,55,0.007726889575723518,0.06707317073170732,0.11956521739130435,1.03788441145281
COOK WITH WINE METAL SIGN,PAPER CHAIN KIT 50'S CHRISTMAS,40,0.005619556055071649,0.08908685968819599,0.06546644844517185,1.0378400446163323
COOK WITH WINE METAL SIGN,VINTAGE SNAP CARDS,32,0.00449564484405732,0.07126948775055679,0.065439672801636,1.0374155701604566
JUMBO BAG PINK VINTAGE PAISLEY,REX CASH+CARRY JUMBO SHOPPER,54,0.007586400674346727,0.1073558648111332,0.07327001356852103,1.036850808311596
6 RIBBONS RUSTIC CHARM,LUNCH BAG WOODLAND,47,0.006602978364709188,0.08986615678776291,0.07617504051863858,1.0367379319534786
JUMBO BAG STRAWBERRY,PACK OF 72 RETROSPOT CAKE CASES,41,0.00576004495644844,0.07454545454545454,0.080078125,1.0363565340909089
60 TEATIME FAIRY CAKE CASES,HEART OF WICKER SMALL,74,0.010396178701882551,0.1034965034965035,0.10407876230661041,1.0361295525852487
ALARM CLOCK BAKELIKE RED,REX CASH+CARRY JUMBO SHOPPER,40,0.005619556055071649,0.10723860589812333,0.054274084124830396,1.0357183131381842
60 TEATIME FAIRY CAKE CASES,JUMBO SHOPPER VINTAGE RED PAISLEY,67,0.009412756392245012,0.0937062937062937,0.10403726708074534,1.035716457455588
JUMBO SHOPPER VINTAGE RED PAISLEY,PINK CREAM FELT CRAFT TRINKET BOX,43,0.006041022759202023,0.06677018633540373,0.09347826086956522,1.0331960572508776
6 RIBBONS RUSTIC CHARM,WHITE HANGING HEART T-LIGHT HOLDER,131,0.018404046080359653,0.25047801147227533,0.07585408222350898,1.0323697079673746
NATURAL SLATE HEART CHALKBOARD,REGENCY CAKESTAND 3 TIER,85,0.011941556617027255,0.1520572450805009,0.08102955195424213,1.0317859585157343
PINK CREAM FELT CRAFT TRINKET BOX,SCOTTIE DOG HOT WATER BOTTLE,36,0.005057600449564484,0.0782608695652174,0.06666666666666667,1.0315942028985507
JUMBO BAG RED RETROSPOT,ZINC METAL HEART DECORATION,69,0.009693734194998594,0.07040816326530612,0.1419753086419753,1.031204333585286
6 RIBBONS RUSTIC CHARM,WOODEN FRAME ANTIQUE WHITE,50,0.0070244450688395615,0.09560229445506692,0.07575757575757576,1.031056260501767
PACK OF 72 RETROSPOT CAKE CASES,SCOTTIE DOG HOT WATER BOTTLE,40,0.005619556055071649,0.078125,0.07407407407407407,1.0298032407407405
ALARM CLOCK BAKELIKE RED,LUNCH BAG SPACEBOY DESIGN,39,0.005479067153694858,0.10455764075067024,0.05394190871369295,1.0293793732548697
JUMBO BAG STRAWBERRY,STRAWBERRY CERAMIC TRINKET BOX,54,0.007586400674346727,0.09818181818181818,0.07952871870397643,1.029246217699826
JUMBO STORAGE BAG SUKI,ZINC METAL HEART DECORATION,47,0.006602978364709188,0.07025411061285501,0.09670781893004116,1.0289480644903333
ASSORTED COLOUR BIRD ORNAMENT,PACK OF 72 RETROSPOT CAKE CASES,70,0.009834223096375386,0.07399577167019028,0.13671875,1.0287146538054968
6 RIBBONS RUSTIC CHARM,JUMBO BAG PINK VINTAGE PAISLEY,38,0.005338578252318067,0.07265774378585087,0.07554671968190854,1.0281865214069312
6 RIBBONS RUSTIC CHARM,JUMBO BAG RED RETROSPOT,74,0.010396178701882551,0.14149139579349904,0.07551020408163266,1.0276895461817614
BAKING SET 9 PIECE RETROSPOT,LUNCH BAG  BLACK SKULL.,66,0.009272267490868222,0.11827956989247312,0.08048780487804878,1.0267243640178338
LOVE BUILDING BLOCK WORD,REGENCY CAKESTAND 3 TIER,89,0.01250351222253442,0.15110356536502548,0.08484270734032412,1.0253147552604875
COOK WITH WINE METAL SIGN,LUNCH BAG  BLACK SKULL.,53,0.007445911772969935,0.11804008908685969,0.06463414634146342,1.0246455538052037
BAKING SET 9 PIECE RETROSPOT,ZINC METAL HEART DECORATION,39,0.005479067153694858,0.06989247311827956,0.08024691358024691,1.0236514890039383
PARTY BUNTING,PINK CREAM FELT CRAFT TRINKET BOX,47,0.006602978364709188,0.06601123595505617,0.10217391304347827,1.021452125061065
ALARM CLOCK BAKELIKE RED,GIN + TONIC DIET METAL SIGN,26,0.003652711435796572,0.06970509383378017,0.053388090349075976,1.018810796527407
STRAWBERRY CERAMIC TRINKET BOX,WOODEN FRAME ANTIQUE WHITE,64,0.00899128968811464,0.09425625920471281,0.09696969696969697,1.016539474271433
CHOCOLATE HOT WATER BOTTLE,WHITE HANGING HEART T-LIGHT HOLDER,143,0.020089912896881147,0.24655172413793103,0.08280254777070063,1.0161871293652538
STRAWBERRY CERAMIC TRINKET BOX,ZINC METAL HEART DECORATION,47,0.006602978364709188,0.06921944035346098,0.09670781893004116,1.0137941901973977
60 TEATIME FAIRY CAKE CASES,JUMBO  BAG BAROQUE BLACK WHITE,53,0.007445911772969935,0.07412587412587412,0.1017274472168906,1.0127216353703876
6 RIBBONS RUSTIC CHARM,LUNCH BAG CARS BLUE,52,0.007305422871593144,0.0994263862332696,0.07439198855507868,1.012470697007744
72 SWEETHEART FAIRY CAKE CASES,COOK WITH WINE METAL SIGN,30,0.004214667041303737,0.06382978723404255,0.066815144766147,1.0118940435009243
PAPER CHAIN KIT 50'S CHRISTMAS,PAPER CHAIN KIT 50'S CHRISTMAS,53,0.007445911772969935,0.0867430441898527,0.0867430441898527,1.0105351694654199
FELTCRAFT 6 FLOWER FRIENDS,HEART OF WICKER LARGE,41,0.00576004495644844,0.09579439252336448,0.06074074074074074,1.0101696088611973
60 TEATIME FAIRY CAKE CASES,PAPER CHAIN KIT VINTAGE CHRISTMAS,49,0.00688395616746277,0.06853146853146853,0.10144927536231885,1.0099523664741057
BAKING SET 9 PIECE RETROSPOT,REGENCY CAKESTAND 3 TIER,83,0.011660578814273672,0.14874551971326164,0.07912297426120114,1.0093142128875086
LUNCH BAG SPACEBOY DESIGN,POSTAGE,39,0.005479067153694858,0.05394190871369295,0.10236220472440945,1.0077651081996493
CHOCOLATE HOT WATER BOTTLE,PLASTERS IN TIN SPACEBOY,37,0.0051980893509412755,0.06379310344827586,0.082039911308204,1.0068277391237863
CHOCOLATE HOT WATER BOTTLE,REGENCY CAKESTAND 3 TIER,86,0.012082045518404047,0.1482758620689655,0.08198284080076262,1.0061273462410836
HOME BUILDING BLOCK WORD,STRAWBERRY CERAMIC TRINKET BOX,66,0.009272267490868222,0.09593023255813954,0.09720176730486009,1.0056427030174333
LOVE BUILDING BLOCK WORD,LOVE BUILDING BLOCK WORD,49,0.00688395616746277,0.0831918505942275,0.0831918505942275,1.0053643336667426
GIN + TONIC DIET METAL SIGN,PAPER CHAIN KIT 50'S CHRISTMAS,42,0.005900533857825232,0.08624229979466119,0.06873977086743044,1.004701620193778
SCOTTIE DOG HOT WATER BOTTLE,ZINC METAL HEART DECORATION,37,0.0051980893509412755,0.06851851851851852,0.07613168724279835,1.0035284255448864
JUMBO SHOPPER VINTAGE RED PAISLEY,RECIPE BOX PANTRY YELLOW DESIGN,45,0.006322000561955606,0.06987577639751552,0.09054325955734406,1.000756089331017
GIN + TONIC DIET METAL SIGN,JUMBO BAG RED RETROSPOT,67,0.009412756392245012,0.1375770020533881,0.06836734693877551,0.9992582659347106
LUNCH BAG SPACEBOY DESIGN,PACK OF 60 PINK PAISLEY CAKE CASES,62,0.008710311885361057,0.08575380359612725,0.10147299509001637,0.9990107594062747
LUNCH BAG SPACEBOY DESIGN,PAPER CHAIN KIT 50'S CHRISTMAS,62,0.008710311885361057,0.08575380359612725,0.10147299509001637,0.9990107594062747
BAKING SET 9 PIECE RETROSPOT,VICTORIAN GLASS HANGING T-LIGHT,39,0.005479067153694858,0.06989247311827956,0.0783132530120482,0.9989851880640844
JUMBO BAG RED RETROSPOT,PLASTERS IN TIN SPACEBOY,62,0.008710311885361057,0.06326530612244897,0.13747228381374724,0.9984976695778089
ASSORTED COLOUR BIRD ORNAMENT,PACK OF 60 PINK PAISLEY CAKE CASES,81,0.01137960101152009,0.08562367864693446,0.132569558101473,0.9974948356937472
LOVE BUILDING BLOCK WORD,RECIPE BOX PANTRY YELLOW DESIGN,41,0.00576004495644844,0.06960950764006792,0.08249496981891348,0.9969426064024213
LUNCH BAG  BLACK SKULL.,NATURAL SLATE HEART CHALKBOARD,64,0.00899128968811464,0.07804878048780488,0.11449016100178891,0.9938304463545529
VICTORIAN GLASS HANGING T-LIGHT,VINTAGE SNAP CARDS,34,0.004776622646810902,0.06827309236947791,0.06952965235173825,0.9937993281921141
ASSORTED COLOUR BIRD ORNAMENT,HAND OVER THE CHOCOLATE   SIGN,66,0.009272267490868222,0.06976744186046512,0.132,0.9932093023255815
PLASTERS IN TIN SPACEBOY,REGENCY CAKESTAND 3 TIER,66,0.009272267490868222,0.14634146341463414,0.06291706387035272,0.9930014648096911
JUMBO STORAGE BAG SUKI,SWEETHEART CERAMIC TRINKET BOX,44,0.0061815116605788145,0.06576980568011959,0.09322033898305085,0.9918421119302779
REGENCY CAKESTAND 3 TIER,WOODEN PICTURE FRAME WHITE FINISH,89,0.01250351222253442,0.08484270734032412,0.14614121510673234,0.9916426779120312
SWEETHEART CERAMIC TRINKET BOX,SWEETHEART CERAMIC TRINKET BOX,31,0.0043551559426805286,0.06567796610169492,0.06567796610169492,0.9904571243895433
STRAWBERRY CERAMIC TRINKET BOX,VICTORIAN GLASS HANGING T-LIGHT,47,0.006602978364709188,0.06921944035346098,0.09437751004016064,0.9893654145299904
COOK WITH WINE METAL SIGN,WOODEN PICTURE FRAME WHITE FINISH,38,0.005338578252318067,0.08463251670378619,0.06239737274220033,0.9891859669910509
FELTCRAFT 6 FLOWER FRIENDS,LOVE BUILDING BLOCK WORD,35,0.004917111548187693,0.08177570093457943,0.059422750424448216,0.9882503213112673
PINK CREAM FELT CRAFT TRINKET BOX,RED HANGING HEART T-LIGHT HOLDER,38,0.005338578252318067,0.08260869565217391,0.06386554621848739,0.9882499086591159
JUMBO  BAG BAROQUE BLACK WHITE,RED HANGING HEART T-LIGHT HOLDER,43,0.006041022759202023,0.08253358925143954,0.07226890756302522,0.9873514088936918
COOK WITH WINE METAL SIGN,WOODEN FRAME ANTIQUE WHITE,41,0.00576004495644844,0.09131403118040089,0.06212121212121212,0.9848079908213536
JUMBO BAG PINK VINTAGE PAISLEY,REGENCY CAKESTAND 3 TIER,73,0.01025568980050576,0.14512922465208747,0.06959008579599618,0.9847758065524868
JUMBO BAG STRAWBERRY,PINK CREAM FELT CRAFT TRINKET BOX,35,0.004917111548187693,0.06363636363636363,0.07608695652173914,0.9847035573122529
JUMBO SHOPPER VINTAGE RED PAISLEY,PAPER CHAIN KIT VINTAGE CHRISTMAS,43,0.006041022759202023,0.06677018633540373,0.08902691511387163,0.9839962450008359
LUNCH BAG CARS BLUE,NATURAL SLATE HEART CHALKBOARD,54,0.007586400674346727,0.07725321888412018,0.09660107334525939,0.9837002003884926
HAND OVER THE CHOCOLATE   SIGN,JUMBO  BAG BAROQUE BLACK WHITE,36,0.005057600449564484,0.072,0.0690978886756238,0.9836775431861803
LUNCH BAG RED RETROSPOT,VINTAGE SNAP CARDS,41,0.00576004495644844,0.06754530477759473,0.08384458077709611,0.9832054793597531
GIN + TONIC DIET METAL SIGN,LUNCH BAG CARS BLUE,47,0.006602978364709188,0.09650924024640657,0.06723891273247497,0.9827650530385149
STRAWBERRY CERAMIC TRINKET BOX,WOODEN PICTURE FRAME WHITE FINISH,57,0.0080078673784771,0.08394698085419734,0.09359605911330049,0.9811734149756596
6 RIBBONS RUSTIC CHARM,SWEETHEART CERAMIC TRINKET BOX,34,0.004776622646810902,0.06500956022944551,0.07203389830508475,0.9803772239686295
LOVE BUILDING BLOCK WORD,LUNCH BAG WOODLAND,50,0.0070244450688395615,0.08488964346349745,0.08103727714748785,0.979326551334157
JUMBO BAG STRAWBERRY,VINTAGE SNAP CARDS,37,0.0051980893509412755,0.06727272727272728,0.07566462167689161,0.9792377765383901
HAND OVER THE CHOCOLATE   SIGN,JUMBO STORAGE BAG SUKI,46,0.006462489463332397,0.092,0.0687593423019432,0.9788579970104633
PINK CREAM FELT CRAFT TRINKET BOX,PLEASE ONE PERSON METAL SIGN,32,0.00449564484405732,0.06956521739130435,0.06324110671936758,0.9785873861488228
HAND OVER THE CHOCOLATE   SIGN,REGENCY CAKESTAND 3 TIER,72,0.010115200899128969,0.144,0.06863679694947569,0.9771134413727359
LUNCH BAG  BLACK SKULL.,VINTAGE SNAP CARDS,55,0.007726889575723518,0.06707317073170732,0.11247443762781185,0.9763329841887376
JUMBO BAG PINK VINTAGE PAISLEY,WOODEN PICTURE FRAME WHITE FINISH,42,0.005900533857825232,0.08349900596421471,0.06896551724137931,0.9759374785768149
GIN + TONIC DIET METAL SIGN,SCOTTIE DOG HOT WATER BOTTLE,36,0.005057600449564484,0.07392197125256673,0.06666666666666667,0.9744010951403147
72 SWEETHEART FAIRY CAKE CASES,JUMBO BAG RED RETROSPOT,63,0.008850800786737847,0.13404255319148936,0.06428571428571428,0.9735866261398175
PLEASE ONE PERSON METAL SIGN,REX CASH+CARRY JUMBO SHOPPER,51,0.007164933970216353,0.1007905138339921,0.06919945725915876,0.9734421675310118
PACK OF 60 PINK PAISLEY CAKE CASES,PAPER CHAIN KIT 50'S CHRISTMAS,51,0.007164933970216353,0.08346972176759411,0.08346972176759411,0.9724017668440833
LUNCH BAG SPACEBOY DESIGN,ZINC METAL HEART DECORATION,48,0.006743467266085979,0.06639004149377593,0.09876543209876543,0.972354558338883
CHOCOLATE HOT WATER BOTTLE,JUMBO STORAGE BAG SUKI,53,0.007445911772969935,0.09137931034482759,0.07922272047832586,0.9722540075253853
ASSORTED COLOUR BIRD ORNAMENT,BAKING SET 9 PIECE RETROSPOT,72,0.010115200899128969,0.07610993657505286,0.12903225806451613,0.9708790834072156
PAPER CHAIN KIT VINTAGE CHRISTMAS,ZINC METAL HEART DECORATION,32,0.00449564484405732,0.06625258799171843,0.06584362139917696,0.970341401903399
FELTCRAFT 6 FLOWER FRIENDS,JUMBO STORAGE BAG SUKI,39,0.005479067153694858,0.0911214953271028,0.05829596412556054,0.9695109173965885
JUMBO SHOPPER VINTAGE RED PAISLEY,REGENCY CAKESTAND 3 TIER,92,0.012924978926664794,0.14285714285714285,0.0877025738798856,0.9693585727904126
LUNCH BAG  BLACK SKULL.,WOODEN PICTURE FRAME WHITE FINISH,68,0.009553245293621804,0.08292682926829269,0.1116584564860427,0.9692498698385997
SWEETHEART CERAMIC TRINKET BOX,VICTORIAN GLASS HANGING T-LIGHT,32,0.00449564484405732,0.06779661016949153,0.0642570281124498,0.969028657000885
NATURAL SLATE HEART CHALKBOARD,PINK CREAM FELT CRAFT TRINKET BOX,35,0.004917111548187693,0.0626118067978533,0.07608695652173914,0.9688496538850432
FELTCRAFT 6 FLOWER FRIENDS,JUMBO BAG STRAWBERRY,32,0.00449564484405732,0.07476635514018691,0.05818181818181818,0.9676125743415463
